, CS Length, BB Drop, Stack, SS E, ST Angle, BB OD, TT OD, HT OD, DT OD, CS OD, SS OD, ST OD, CS F, HT LX, ST UX, HT UX, HT Angle, HT Length, ST Length, BB Length, Dropout Offset, SSB OD, CSB OD, Material, SSB Offset, CSB Offset, SS Z, SS Thickness, CS Thickness, TT Thickness, BB Thickness, HT Thickness, ST Thickness, DT Thickness, DT Length
4500,0.42,0.015,0.5656,0.05,73.0,0.044,0.0286,0.05,0.0365,0.019,0.019,0.035,0.015,0.0399,0.0415,0.0347,65.0,0.1201,0.4,0.073,0.148,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.009179875467339223,0.001670124803594097,0.004555574496720056,0.0007681062952440992,0.0016458726951858397,0.0007383615513089865,0.008371723399197685,0.6830748884019361
4501,0.42,0.065,0.5852,0.05,70.02205421246849,0.04,0.0286,0.05,0.038225,0.02135,0.015,0.03270000000000001,0.015,0.03,0.049100000000000005,0.025,67.0,0.11,0.37,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0063635874585877715,0.0010713834174883256,0.003565625035629014,0.0014312915049078242,0.00801815502147123,0.007562470724791792,0.0011493116547543,0.717778172158251
4503,0.43,0.075,0.5656,0.22,72.41362840045409,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0349,0.015,0.0523,0.214,0.033,72.2,0.1735,0.764,0.068,0.13,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.009693944819126298,0.008050473728325673,0.006675857569336324,0.0006251831663897125,0.0005385299773576762,0.0014027915819127264,0.0007683872353812151,0.6857066767831066
4504,0.43,0.07,0.5656,0.045,72.62540508973285,0.04,0.0286,0.044,0.0365,0.023350000000000003,0.013,0.0349,0.015,0.0495,0.0453,0.0305,72.5,0.2293,0.6053,0.068,0.135,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.001099967248320368,0.000754189475417645,0.007365951797342086,0.0009175008043358332,0.0033728378698975217,0.007741551429741819,0.0010223893727244694,0.6845825780931019
4505,0.42,0.097,0.5656,0.15,75.0,0.04,0.0286,0.0523,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0535,0.0479,0.0288,73.5,0.1262,0.5378999999999999,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.001947386360809635,0.004088210789803356,0.0008800377457600768,0.001541023123700795,0.0009777788426503316,0.002450130895628989,0.0011518361738158108,0.6755031541664704
4506,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0492,0.0492,0.0289,73.0,0.145,0.5152,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.003960191516414952,0.004563911756142251,0.0006541850286703482,0.0005931132249777699,0.0026293051639133583,0.0030905670454069753,0.003579996969068911,0.6587420739449726
4507,0.45179,0.0325,0.63,0.05,77.0,0.04,0.0286,0.041299999999999996,0.0365,0.02135,0.015,0.03270000000000001,0.015,0.037700000000000004,0.0687,0.0252,65.0,0.11,0.43239999999999995,0.073,0.148,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0006244976728265655,0.0032138944022371135,0.002603472122164533,0.0009972791999646507,0.008390112297640981,0.0032138944022371135,0.0020602027532419993,0.7330748106351448
4508,0.388,0.02,0.5133,0.05,72.628,0.03870000000000001,0.0286,0.05,0.040049999999999995,0.02135,0.015,0.03270000000000001,0.015,0.045700000000000005,0.0499,0.0169,69.5,0.0958,0.32,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0014791820775346114,0.005910455547442575,0.009193313246778882,0.0008049148099025658,0.009301526048960932,0.0016362707469579577,0.001626724816069716,0.6517566671154167
4509,0.37,0.035,0.5501,0.045,74.0,0.04,0.0286,0.037,0.0365,0.023350000000000003,0.013,0.0286,0.015,0.061,0.032799999999999996,0.0356,73.0,0.1674,0.565,0.068,0.135,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.007629135313222765,0.0017824541877279176,0.0057274681325922205,0.0057274681325922205,0.0033531608835166648,0.001681154527054971,0.00428725690078578,0.6487742317847874
4510,0.369,0.07,0.5656,0.15,74.0,0.04,0.030199999999999998,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0407,0.0482,0.026600000000000002,73.0,0.09440000000000001,0.5482,0.068,0.12,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.009200039511185584,0.0014781006289444126,0.000730305479963881,0.004749504535561112,0.000621763206557249,0.0006592281753210114,0.0075183516063528485,0.6470095386024868
4511,0.42,0.069,0.5656,0.2,73.5,0.04,0.0286,0.041299999999999996,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0475,0.0327,0.0308,73.0,0.146,0.5527000000000001,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.002670976895526775,0.001955950814705912,0.0006416279773744867,0.008607657407617085,0.004746032113158127,0.0005047766416978128,0.001655530989473775,0.6633957773421979
4512,0.45,0.035,0.655,0.045,80.0,0.04,0.0286,0.053,0.0365,0.027350000000000003,0.0215,0.035,0.015,0.03,0.12840000000000001,0.025,64.0,0.1338,0.38,0.068,0.157,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0027402319831665903,0.0009756358110436447,0.0008755437656653205,0.0013033795608898716,0.002374274962860807,0.000603836898225798,0.0022132889832310845,0.7588763693618921
4513,0.4,0.069,0.5656,0.2,73.5,0.04,0.0286,0.041299999999999996,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0475,0.03270000000000001,0.0308,72.5,0.1425,0.5527000000000001,0.068,0.142,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.008304641586613912,0.0008114166130039566,0.000666987829127417,0.0014022786888801242,0.009869214383767384,0.0085762375520579,0.0085762375520579,0.6664804836129083
4515,0.419,0.04,0.466,0.1,73.00081669969956,0.04,0.0286,0.045,0.0365,0.023,0.013,0.0318,0.015,0.0465,0.1115,0.022699999999999998,64.5,0.108,0.39,0.068,0.142,0.016,0.016, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.35,0.35,0.02,0.009626823681368255,0.0008949667245431687,0.00548958979594935,0.0011112880237975381,0.0005014649016537915,0.0006118388705984261,0.0027362266118695568,0.6677638428925095
4516,0.415,0.075,0.56,0.0705,72.0,0.04,0.0286,0.056,0.0365,0.025,0.016,0.0349,0.015,0.055,0.035,0.025,71.5,0.13219999999999998,0.49,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0033287260019707974,0.001188636295422473,0.006410300076467795,0.0027603469592497017,0.004206501197427146,0.0008173729064361472,0.004014139149814807,0.6643970379871277
4517,0.415,0.075,0.56,0.0705,72.0,0.052,0.0286,0.056,0.0365,0.031,0.0145,0.0349,0.015,0.036,0.008,0.013,71.5,0.13219999999999998,0.49,0.068,0.13,0.0,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0061037517738816455,0.0015775148361819999,0.008214031796601575,0.0033020532413981854,0.0016291060650708746,0.0010261349926680937,0.0009181720914809203,0.6542507919018126
4518,0.445,0.068,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0453,0.0484,0.0315,70.5,0.15,0.5234,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0009838763629754356,0.001082014256327485,0.006407956322564148,0.0015303530376518043,0.0009064951567877402,0.0005405029327475149,0.0037079093170022366,0.6579368591260947
4519,0.445,0.068,0.584,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0492,0.0492,0.0289,70.5,0.15,0.5242,0.068,0.135,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.002734226122236257,0.0005152203516085401,0.004076268125965309,0.004166695573787455,0.00851997054803676,0.0007874461970210213,0.0016947342693872638,0.6797470981987869
4520,0.44,0.053,0.652,0.05,76.0,0.04,0.0286,0.05,0.0365,0.02135,0.015,0.03270000000000001,0.015,0.039,0.0517,0.026699999999999998,63.0,0.1198,0.46,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0032445976462652996,0.0018583329622068232,0.0031464454675199038,0.0030781599332636157,0.006481012725046188,0.0005989984113687393,0.0064056134255911145,0.76016084299335
4521,0.53,0.06,0.5656,0.03,66.0,0.04,0.0286,0.0318,0.0365,0.019600000000000003,0.0135,0.0286,0.0222,0.0281,0.0175,0.031,66.0,0.22540000000000002,0.64,0.068,0.12,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.37,0.35,0.009,0.0008209676489659902,0.0010344237303030527,0.0012008696456836199,0.0005171079099848595,0.004519071117424263,0.0013859647522674495,0.0007113277073739454,0.6140676280127985
4522,0.5,0.0175,0.5089,0.05,70.5,0.04,0.0286,0.05,0.0365,0.02135,0.015,0.03270000000000001,0.015,0.033100000000000004,0.051,0.0264,69.0,0.11220000000000001,0.3,0.073,0.142,0.0,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0009385407120741698,0.0022940464212705624,0.002670976895526775,0.004801896785711383,0.005009975578949928,0.0007056279070250382,0.0006313865678782526,0.754362189882002
4525,0.432,0.0465,0.625,0.12,72.8,0.04,0.0286,0.05,0.0365,0.02135,0.015,0.03270000000000001,0.015,0.0423,0.1184,0.023,67.3,0.11,0.4684,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0039012581273202367,0.0013588642092146868,0.0031556639338577736,0.001459836503581551,0.001136771813436659,0.002052682556995316,0.00468396083970021,0.732212157682645
4526,0.49,0.078,0.5656,0.05,72.0,0.04,0.0286,0.038,0.0365,0.02135,0.015,0.028,0.015,0.038299999999999994,0.0455,0.0504,71.0,0.15130000000000002,0.5961000000000001,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0007675447230869384,0.004200352594221062,0.007924872798894388,0.0005278067509341154,0.002093620283982515,0.006590956760891602,0.0008503006066371398,0.6820842004887103
4528,0.371,0.035,0.5501,0.045,74.0,0.04,0.0286,0.037,0.0365,0.023350000000000003,0.013,0.0286,0.015,0.0606,0.032799999999999996,0.0354,73.5,0.18059999999999998,0.58,0.068,0.135,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0011210842347755014,0.0027282334245584267,0.003367907824530332,0.0019659902945952253,0.003698429838251973,0.0010698173864315073,0.001260258773577872,0.6627075384353025
4529,0.43,0.073,0.5656,0.045,72.62540508973285,0.04,0.0286,0.044,0.0365,0.023350000000000003,0.013,0.0349,0.015,0.049,0.045200000000000004,0.030699999999999998,72.5,0.226,0.6052000000000001,0.068,0.135,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0044927070571694535,0.0024233981530247164,0.0012329080870513475,0.00653336394050085,0.0015264406040239639,0.0015264406040239639,0.001406387089620958,0.6909989273515197
4530,0.37710000000000005,0.029,0.5656,0.055,75.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.055799999999999995,0.0273,0.0375,75.0,0.18109999999999998,0.58,0.068,0.12,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.004732167792308184,0.005631927988039975,0.0005817284441223633,0.0013371745614638353,0.009507869997755906,0.000611391547517592,0.0005099717627666507,0.6267371337426035
4531,0.455,0.06,0.5656,0.05,74.0,0.036,0.0286,0.044,0.03105,0.02135,0.015,0.0287000000000001,0.015,0.0389,0.044,0.0407,70.5,0.12,0.48,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0028485375423258105,0.0008275991209435461,0.008371723399197685,0.0032779907873094647,0.0006158795348235139,0.0007045964973551466,0.006624786741356758,0.6280846828877286
4532,0.415,0.046,0.591,0.064,72.7,0.04,0.0286,0.05,0.0365,0.0195,0.012,0.035,0.015,0.0431,0.0634,0.0293,65.5,0.11,0.419,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.016,0.004142387256808944,0.0025451083106164795,0.0012872743734423265,0.002254130104736321,0.008470265418141464,0.0021668394222136597,0.001018657425123044,0.6918114126237559
4533,0.415,0.05848999987830865,0.6147999999999999,0.064,72.98227800704433,0.04,0.0286,0.05,0.0365,0.0195,0.012,0.035,0.015,0.0431,0.0634,0.0293,65.68227800704433,0.11,0.419,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.016,0.006742098995864255,0.0005868564887412833,0.009397256615626556,0.007106647804903183,0.0005328490384039132,0.001289158724615737,0.006368243361271887,0.7042734554121386
4535,0.415,0.055154910595617994,0.6043999999999999,0.064,72.51744937035264,0.04,0.0286,0.05,0.0365,0.0195,0.012,0.035,0.015,0.0431,0.0634,0.0293,65.21744937035264,0.11,0.38,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.016,0.002655394534908161,0.005257744420035054,0.0009061637212017283,0.0011982376582709699,0.006861488625175639,0.003225668807655318,0.0007874461970210213,0.7088335415271453
4537,0.365,-0.025,0.528,0.035,74.5,0.04,0.0286,0.041299999999999996,0.0365,0.02,0.016,0.03270000000000001,0.015,0.0437,0.029,0.027800000000000002,74.5,0.145,0.269,0.073,0.142,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.004865530931833249,0.007623557556600216,0.0008571690193602416,0.004670277844224868,0.0005998752433655694,0.0007108076467553155,0.0024429734638941342,0.6494120667692241
4538,0.365,-0.025,0.528,0.035,74.5,0.04,0.0286,0.041299999999999996,0.0365,0.02,0.016,0.03270000000000001,0.015,0.0437,0.0293,0.0275,74.5,0.145,0.25930000000000003,0.073,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.002550698765056911,0.0007465064899668781,0.0016350744488690633,0.0028174578881516384,0.0034780522741841347,0.0008845547924996816,0.0005474653719838479,0.6494120667692241
4540,0.41,0.07,0.546,0.045,73.8,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.048600000000000004,0.0493,0.0291,72.3,0.136,0.494,0.068,0.13,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0009134833754314603,0.001154366238106473,0.002618749792181083,0.004486140109552132,0.0030135596127791246,0.0011276629704776596,0.0007486936071503154,0.6453557571119221
4541,0.368,0.07,0.5707000000000001,0.3,74.0,0.04,0.03315,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.047200000000000006,0.091,0.0348,73.0,0.1426,0.6505,0.068,0.13,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.007216641189661958,0.0026149219902591473,0.0025920723892096558,0.007216641189661958,0.004055452350838349,0.0007880223300412976,0.0013819160101700516,0.6418798319528599
4543,0.415,0.07,0.61,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0395,0.047200000000000006,0.0277,73.25,0.1985,0.6422,0.068,0.13,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.005068947081574596,0.0037119793849626713,0.002946002590051016,0.003011356361506534,0.0009863981453218922,0.008250156470184736,0.006962593386477362,0.6599237202696792
4544,0.415,0.07,0.584,0.045,72.0,0.03370000000000001,0.0286,0.056,0.0365,0.023350000000000003,0.016,0.035,0.015,0.0458,0.048100000000000004,0.0346,72.0,0.19,0.5931000000000001,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0028010209639257244,0.0036661123746226975,0.0014889507901651754,0.0012132289006131574,0.004605827485599909,0.002054184397001279,0.0008742639915842078,0.6403305039210997
4545,0.415,0.068,0.584,0.045,72.00208081840945,0.03370000000000001,0.0286,0.056,0.0365,0.023350000000000003,0.016,0.035,0.015,0.0458,0.048100000000000004,0.0346,72.0,0.19,0.5951000000000001,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.00423737948492237,0.0018515496353980981,0.0016519025051156188,0.003513848111700228,0.0031166710259579915,0.007409176604690533,0.0008704358822100852,0.6389620851011463
4546,0.41,0.065,0.5656,0.045,72.62,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0493,0.0487,0.0292,73.0,0.1705,0.5347000000000001,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0007071778531116804,0.001414640036786339,0.00860136424120454,0.007344434050169574,0.0006420974228628222,0.0057948851083222015,0.0007134117576437852,0.6357466620367729
