, CS Length, BB Drop, Stack, SS E, ST Angle, BB OD, TT OD, HT OD, DT OD, CS OD, SS OD, ST OD, CS F, HT LX, ST UX, HT UX, HT Angle, HT Length, ST Length, BB Length, Dropout Offset, SSB OD, CSB OD, Material, SSB Offset, CSB Offset, SS Z, SS Thickness, CS Thickness, TT Thickness, BB Thickness, HT Thickness, ST Thickness, DT Thickness, DT Length
3656,0.435,0.075,0.6527000000000001,0.045,74.49999999999997,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0605,0.0502,0.0274,72.5,0.1359,0.5702,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.009173163945118171,0.007718936464158104,0.0018569743116440421,0.0008832618470854623,0.00674703183555817,0.0018624148811243935,0.000891047964831307,0.7437396597396043
3657,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.0492,0.0289,73.0,0.14300000000000002,0.5152,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.00200960358971949,0.003053494934445588,0.008934789423692895,0.0006496554337275344,0.0006073803280925411,0.0048194889877115465,0.000981361027707406,0.6598702411970219
3658,0.42,0.07000000000000102,0.5332,0.045,75.07022252967337,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0447,0.031,0.0273,71.5,0.1165,0.397,0.068,0.135,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0012556585499911418,0.002486233833765711,0.008569967357096277,0.0005666116054506924,0.0032445976462653,0.006821459005182643,0.007447206333740923,0.6999318744697558
3659,0.465,0.075,0.5463,0.045,70.1814421281142,0.0348,0.0286,0.0318,0.0365,0.02,0.013000000000000001,0.0286,0.015,0.0374,0.023600000000000003,0.0238,71.0,0.0981,0.4,0.068,0.13,0.013000000000000001,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.355,0.009000000000000001,0.005623695851911053,0.0011235467509333624,0.003663432033832161,0.0013100695312057472,0.0010321565481427825,0.003046802484302529,0.0009074901910721588,0.6474374780942378
3660,0.405,0.07,0.5656,0.045,73.0,0.04,0.0286,0.036000000000000004,0.035725,0.023350000000000003,0.013000000000000001,0.0288,0.015,0.0464,0.046,0.0303,72.0,0.135,0.596,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0005174862506805355,0.00572328070872367,0.0012538231657076558,0.0015097860065733221,0.005136120145400693,0.007253682675341082,0.0095496848712121,0.6682752216753861
3661,0.425,0.069,0.5656,0.06,73.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0487,0.0483,0.0308,71.5,0.1402,0.5483,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0006726214352144235,0.003012457785716107,0.006370572589888008,0.0068040195615077645,0.0014391642117578078,0.0065741066091707144,0.008362544069345064,0.660457450388824
3662,0.405,0.07,0.58,0.045,72.5,0.04,0.0286,0.05,0.044000000000000004,0.023350000000000003,0.013000000000000001,0.0349,0.015,0.0531,0.0473,0.033,73.5,0.1636,0.5972999999999999,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.003591798900744675,0.006916913183743182,0.001167954071134312,0.005223249395307893,0.0010635761192983623,0.0015832942106448044,0.0033876713487683225,0.6665363954952874
3663,0.445,0.02,0.5152,0.045,73.5,0.04275,0.0286,0.03725,0.0365,0.020725,0.0133,0.0291,0.015,0.035,0.045,0.03,72.5,0.102,0.525,0.073,0.12,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.26,0.009000000000000001,0.0013879935694031912,0.002190742040306576,0.009240500570081321,0.0035604131950763072,0.0005103448823182467,0.003130377902954184,0.0006918303703688731,0.6392504473040735
3664,0.41200000000000003,0.075,0.561,0.055,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0494,0.047700000000000006,0.0315,73.25,0.142,0.5637000000000001,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0006161047969806285,0.001432862593410301,0.004012671487741279,0.004285689380548461,0.0021051360784202352,0.001513655752652788,0.0009104818520495267,0.6561705982465569
3665,0.41200000000000003,0.075,0.5710000000000001,0.055,73.25,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.0479,0.031,73.25,0.1524,0.5639,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0020677505004372677,0.0006520355077130153,0.004937225045216197,0.005061537849337526,0.006294156006629965,0.009535726186723402,0.0016196019326186542,0.6567648342213851
3666,0.4051,0.073,0.5656,0.034,74.0,0.04,0.0286,0.034200000000000015,0.0365,0.023350000000000003,0.013000000000000001,0.028999999999999998,0.015,0.0359,0.0648,0.0257,73.0,0.1399,0.5848,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0046976839236609535,0.0013024266437270512,0.0006397536250876665,0.0009181720914809204,0.001477019971014857,0.002014017781942584,0.0005033020656411839,0.6549154355370177
3667,0.4051,0.073,0.5656,0.034,74.0,0.04,0.0286,0.034200000000000015,0.0365,0.023350000000000003,0.013000000000000001,0.028999999999999998,0.015,0.0359,0.0649,0.0255,73.0,0.1399,0.58,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.007872879270620975,0.0005084820104904694,0.004379160896517489,0.0009579588985087512,0.0020890316242107264,0.0006994620190081219,0.0005699365902131281,0.6549154355370177
3668,0.39535,0.047,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0557,0.0452,0.0304,75.0,0.134,0.5652,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0007967150816178883,0.006275769237161302,0.0023760120951379,0.007148350967062219,0.0033654455048307656,0.0035474168985204844,0.002758328834927566,0.6233029851686543
3669,0.425,0.055,0.5656,0.06,71.5,0.04,0.0286,0.045,0.03695,0.023350000000000003,0.013000000000000001,0.034,0.015,0.0538,0.0645,0.033600000000000005,70.0,0.1343,0.5045,0.068,0.135,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.008954415124100081,0.006294156006629965,0.0015821366443668071,0.001442852946480418,0.0005567525860405194,0.006094829977366054,0.0008385663627945489,0.6589364768771365
3670,0.425,0.055,0.5656,0.06,71.5,0.04,0.0286,0.045,0.03695,0.023350000000000003,0.013000000000000001,0.034,0.015,0.0507,0.064,0.0343,70.0,0.1701,0.504,0.068,0.135,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0018166734437981523,0.002801020963925725,0.007398346680987214,0.00114427920373069,0.0018273340293930172,0.0027522833105031843,0.0008055037237893159,0.6452137325598554
3671,0.425,0.055,0.5656,0.06,71.5,0.04,0.0286,0.045,0.03695,0.023350000000000003,0.013000000000000001,0.034,0.015,0.0538,0.0645,0.033600000000000005,70.0,0.1343,0.5045,0.068,0.135,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0041272666260594015,0.005200378534599875,0.0017876764279027382,0.005006312722896523,0.0005898686983900809,0.008402393997859112,0.002700440703511013,0.6589364768771365
3672,0.38681,0.087,0.5656,0.025,75.0,0.04,0.0286,0.032,0.0365,0.021,0.012,0.0272,0.015,0.0318,0.0158,0.0214,74.5,0.1725,0.6157999999999999,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.005773732494496699,0.0010082802845878993,0.002132253196833837,0.0014856874053741154,0.006615103352933511,0.0011104755471694789,0.0036849297503870884,0.6826621522257831
3673,0.446,0.075,0.5656,0.06,73.0,0.04,0.0286,0.0413,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0497,0.05,0.0293,71.5,0.135,0.55,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.0038502352824938296,0.00344010414807551,0.0015752089975944994,0.0009965500766192447,0.0021229167738204503,0.0007448703459506507,0.003722854754442415,0.7322116227236163
3674,0.446,0.075,0.5656,0.06,73.0,0.04,0.0286,0.0413,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0497,0.05,0.0293,71.5,0.135,0.55,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.0006877942627050247,0.0027684342329009877,0.0006411588751036423,0.0005224299434866263,0.0028841758118486067,0.004770392487455804,0.006243721541290338,0.7322116227236163
3675,0.446,0.075,0.5656,0.06,73.0,0.04,0.0286,0.0413,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0497,0.05,0.0292,71.5,0.138,0.55,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.0008257852434116486,0.0011426066215892616,0.0077642326527265,0.0033433654802740983,0.0009255887448690273,0.008065207081493955,0.003472968437912542,0.7325609718434409
3676,0.446,0.075,0.5656,0.06,72.99999999999999,0.04,0.0286,0.044000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0507,0.0358,0.0298,71.5,0.138,0.545,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.005215614620831231,0.0041152098705692095,0.005761078005889924,0.0012882162044848804,0.005323524459770882,0.004572264273770565,0.007924872798894388,0.7331433714061732
3677,0.415,0.127,0.6,0.038,77.60900025817546,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.045,0.0247,0.021,74.0,0.0874,0.4247,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.002382973343233093,0.0006304636760749863,0.002014017781942584,0.00931514190420242,0.0019107049678076507,0.002861065189095875,0.0006822830335796818,0.7050391063008821
3678,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.035,0.0325,0.023350000000000003,0.013000000000000001,0.0272,0.015,0.0436,0.047200000000000006,0.0259,73.0,0.1433,0.5132000000000001,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0007123689703927105,0.004912012727695235,0.008921729526092053,0.004243582289211286,0.009854788645997791,0.0010792480260145409,0.00631721524110136,0.6566595815054153
3679,0.405,0.08,0.568,0.045,74.49492001797499,0.04,0.0267,0.0413,0.048525,0.023350000000000003,0.013000000000000001,0.04,0.015,0.05,0.045,0.04,71.5,0.1426,0.511,0.068,0.135,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0011476317167265786,0.009431684351999686,0.0014167108296711097,0.0011476317167265786,0.002158929978512328,0.002543247549972998,0.0031395492944882447,0.667510107022022
3681,0.40746,0.08,0.5592,0.2,75.99977015713995,0.042,0.0286,0.0413,0.0365,0.03,0.019,0.0318,0.015,0.0603,0.02,0.0403,73.0,0.1121,0.5411,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0015253246041316483,0.0011705195391719418,0.009733018117164751,0.002129136502406113,0.0006204004666968573,0.008889163237754431,0.003345811645179492,0.6749019233303274
3684,0.4,0.067,0.6209,0.045,75.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0395,0.0433,0.0253,72.5,0.1113,0.5233,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0005348011811378194,0.003130377902954184,0.0006300027361650064,0.007312275231888459,0.0008691635742741402,0.0014716285210593493,0.0015786690209257175,0.6348369719101526
3685,0.4,0.067,0.6209,0.045,75.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0395,0.0436,0.0249,72.5,0.1113,0.5136000000000001,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0011451164127186547,0.002163672173425845,0.0070548608184347935,0.000680289917928021,0.0006463379185394782,0.0007481462278531749,0.005374381597598617,0.6349003251720412
3686,0.4,0.067,0.6209,0.045,75.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0395,0.0439,0.0244,72.5,0.1113,0.5039,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0009896499367666254,0.002908536541835065,0.0005268425644987838,0.005982213670050012,0.009469700559082193,0.0013230687412243145,0.0009824382401565279,0.6349003251720412
3687,0.4,0.067,0.6209,0.045,75.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0395,0.0442,0.024,72.5,0.1113,0.4942,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.006162062644354087,0.0006020729429262066,0.002402222117492123,0.0011426066215892616,0.004532311106931297,0.001139268788125585,0.002676843826448184,0.6349003251720412
3688,0.40700000000000003,0.07200000000000001,0.585,0.045,73.25,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.017,0.0464,0.0341,0.0287,73.5,0.1608,0.52,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.0006197202172126141,0.0026486058694055264,0.0017791980373540058,0.0010101255610308476,0.004077759048944745,0.0005697282082197412,0.003317788475141427,0.6601052004227409
3690,0.39899999999999997,0.068,0.506,0.045,73.5,0.05,0.0286,0.05,0.0365,0.023350000000000003,0.013000000000000001,0.031,0.015,0.0555,0.0507,0.032299999999999995,70.5,0.11,0.48,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.00394429328818322,0.0016984568358030536,0.0018651411403734133,0.0006064925259840081,0.0014084458015919806,0.0008221694062483357,0.002558171810735423,0.6262918795947521
3691,0.415,0.07,0.599,0.045,72.83,0.04,0.0286,0.045,0.0381,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.055,0.025,0.04,72.49,0.1959,0.54,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0048548669799093475,0.003223310480687011,0.0017335975079810619,0.00230919660500448,0.001446022243294976,0.008077013175626922,0.004998995042711982,0.6535955463448525
3692,0.415,0.0695,0.5413,0.055,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0573,0.0516,0.0435,72.5,0.1403,0.5516,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.006294156006629965,0.00056744102866118,0.007919078824882646,0.0013509366557509432,0.0048159653987968325,0.003105294486578713,0.0021731878355198625,0.6455830722793962
3693,0.405,0.067,0.6209,0.06,75.0,0.04,0.0286,0.045,0.0365,0.0211,0.013000000000000001,0.0349,0.015,0.0455,0.0551,0.0261,72.5,0.13,0.5351,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0037351276356292814,0.0031018896294157825,0.0013357083918611242,0.009722346170720896,0.00603494799811989,0.0010167965628475708,0.0036221364560446133,0.6386155317233583
3694,0.415,0.075,0.5656,0.0113,72.0,0.0406,0.0286,0.032100000000000004,0.0365,0.01995,0.0109,0.0286,0.0165,0.0314,0.0153,0.026000000000000002,72.5,0.1135,0.5353,0.0706,0.13,0.0134,0.0132, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.365,0.015,0.0007473259091832919,0.0007141948497016383,0.0010145680147580591,0.0005760129359380166,0.007150965525376963,0.0006870401180555831,0.0006152042423980419,0.6194677899551437
3695,0.415,0.075,0.5656,0.0113,72.0,0.0406,0.0286,0.032100000000000004,0.0365,0.01995,0.0109,0.0286,0.0165,0.0314,0.0153,0.026000000000000002,72.5,0.1135,0.5353,0.0706,0.13,0.0134,0.0132, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.365,0.015,0.002532111520260595,0.005966919804284542,0.0030356809805715088,0.008551184264117138,0.0029741465876780213,0.0017361352004619975,0.0006272441650660572,0.6194677899551437
3696,0.41,0.07200000000000001,0.585,0.045,72.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.0493,0.0281,73.0,0.16319999999999998,0.52,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.002982860252187837,0.0025099855301674674,0.002700440703511013,0.005744248487671166,0.009811637825240112,0.005727468132592221,0.0027402319831665908,0.6600189901936525
